time,consigne,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
52.66922849999992,-8.0,0,0,-100.17710344801908,12,1200,20,-96.0,-4.177103448019079,0.0
52.97128399999997,-8.0,0,0,-100.20126788799895,12,1200,20,-96.0,-4.201267887998946,0.0
53.27390229999992,-8.0,0,0,-100.22547735197877,12,1200,20,-96.0,-4.225477351978768,0.0
53.577816199999916,-8.0,0,0,-100.2497904639585,12,1200,20,-96.0,-4.249790463958506,0.0
53.881210999999894,-8.0,0,0,-100.27406204793827,12,1200,20,-96.0,-4.274062047938278,0.0
54.18339829999991,-8.0,0,0,-100.29823703191813,12,1200,20,-96.0,-4.298237031918133,0.0
54.485709699999916,-8.0,0,0,-100.32242194389798,12,1200,20,-96.0,-4.3224219438979805,0.0
54.787530899999865,-8.0,0,0,-100.34656763987786,12,1200,20,-96.0,-4.346567639877855,0.0
55.08852000000002,-8.0,0,0,-100.3706467678578,12,1200,20,-96.0,-4.370646767857801,0.0
55.390156199999865,-8.0,0,0,-100.39477766383769,12,1200,20,-96.0,-4.394777663837679,0.0
55.69344320000005,-8.0,0,0,-100.41904062381748,12,1200,20,-96.0,-4.419040623817475,0.0
55.9955387,-8.0,0,0,-100.44320826379733,12,1200,20,-96.0,-4.443208263797331,0.0
56.29731629999992,-8.0,0,0,-100.46735047177721,12,1200,20,-96.0,-4.467350471777206,0.0
56.59842720000006,-8.0,0,0,-100.49143934375715,12,1200,20,-96.0,-4.491439343757143,0.0
56.899428899999975,-8.0,0,0,-100.51551947973707,12,1200,20,-96.0,-4.51551947973707,0.0
57.20155460000001,-8.0,0,0,-100.53968953571693,12,1200,20,-96.0,-4.539689535716931,0.0
57.50453900000002,-8.0,0,0,-100.56392828769674,12,1200,20,-96.0,-4.563928287696734,0.0
57.80620320000003,-8.0,0,0,-100.58806142367662,12,1200,20,-96.0,-4.588061423676622,0.0
58.108137899999974,-8.0,0,0,-100.61221619965649,12,1200,20,-96.0,-4.61221619965649,0.0
58.40958019999994,-8.0,0,0,-100.63633158363639,12,1200,20,-96.0,-4.63633158363639,0.0
58.71146069999986,-8.0,0,0,-100.66048202361625,12,1200,20,-96.0,-4.660482023616259,0.0
59.01415159999988,-8.0,0,0,-100.68469729559608,12,1200,20,-96.0,-4.684697295596081,0.0
59.31662419999998,-8.0,0,0,-100.70889510357593,12,1200,20,-96.0,-4.708895103575924,0.0
59.61854560000006,-8.0,0,0,-100.7330488155558,12,1200,20,-96.0,-4.733048815555803,0.0
59.92019200000004,-8.0,0,0,-100.7571805275357,12,1200,20,-96.0,-4.7571805275356915,0.0
60.222667,-8.0,0,0,-100.78137852751553,12,1200,20,-96.0,-4.781378527515523,0.0
60.52598420000004,-8.0,0,0,-100.80564390349531,12,1200,20,-96.0,-4.805643903495305,0.0
60.82878409999989,-8.0,0,0,-100.8298678954751,12,1200,20,-96.0,-4.829867895475107,0.0
61.13203429999999,-7.9,0,0,-97.25397628635504,12,1200,20,-94.80000000000001,-4.8539762863550235,2.3999999999999915
61.43476009999995,-7.800000000000001,0,0,-93.67774026163524,12,1200,20,-93.60000000000001,-4.877740261635217,4.799999999999983
61.73865189999992,-7.700000000000001,0,0,-90.10129187611562,12,1200,20,-92.4,-4.901291876115589,7.199999999999974
62.04217330000006,-7.600000000000001,0,0,-88.9245112631963,12,1200,20,-91.20000000000002,-4.92451126319625,7.199999999999974
62.345293200000015,-7.500000000000002,0,0,-87.74739681562723,12,1200,20,-90.00000000000003,-4.947396815627175,7.199999999999974
62.64776269999993,-7.400000000000002,0,0,-86.56993079335844,12,1200,20,-88.80000000000003,-4.96993079335839,7.199999999999974
62.9511344,-7.3000000000000025,0,0,-85.39222861328986,12,1200,20,-87.60000000000002,-4.992228613289814,7.199999999999974
63.253980400000046,-7.200000000000003,0,0,-84.21418494827158,12,1200,20,-86.40000000000003,-5.01418494827152,7.199999999999974
63.55632379999997,-7.100000000000003,0,0,-83.03580250135357,12,1200,20,-85.20000000000005,-5.0358025013535,7.199999999999974
63.858484899999894,-7.0000000000000036,0,0,-81.8571048588858,12,1200,20,-84.00000000000004,-5.057104858885743,7.199999999999974
64.1613648,-6.900000000000004,0,0,-80.67815501191828,12,1200,20,-82.80000000000004,-5.078155011918208,7.199999999999974
64.46445709999989,-6.800000000000004,0,0,-79.49891683445098,12,1200,20,-81.60000000000005,-5.0989168344508995,7.199999999999974
64.76698280000005,-6.700000000000005,0,0,-78.31933731918399,12,1200,20,-80.40000000000006,-5.119337319183893,7.199999999999974
65.0701345,-6.600000000000005,0,0,-77.13949690721718,12,1200,20,-79.20000000000006,-5.13949690721709,7.199999999999974
65.37302629999999,-6.500000000000005,0,0,-75.95933632010063,12,1200,20,-78.00000000000006,-5.159336320100556,7.199999999999974
65.67637009999999,-6.400000000000006,0,0,-74.77890199518434,12,1200,20,-76.80000000000007,-5.178901995184253,7.199999999999974
65.97929969999996,-6.300000000000006,0,0,-73.59813802476833,12,1200,20,-75.60000000000008,-5.1981380247682205,7.199999999999974
66.28320089999988,-6.200000000000006,0,0,-72.4171318497525,12,1200,20,-74.40000000000008,-5.217131849752388,7.199999999999974
66.58550420000006,-6.100000000000007,0,0,-71.23572350268701,12,1200,20,-73.20000000000007,-5.235723502686906,7.199999999999974
66.88759299999992,-6.000000000000007,0,0,-70.05399987507178,12,1200,20,-72.00000000000009,-5.253999875071666,7.199999999999974
67.18906820000007,-5.9000000000000075,0,0,-68.87193764945685,12,1200,20,-70.8000000000001,-5.271937649456727,7.199999999999974
67.49159140000006,-5.800000000000008,0,0,-67.68963525664209,12,1200,20,-69.6000000000001,-5.289635256641979,7.199999999999974
67.79349179999986,-5.700000000000008,0,0,-66.50699452962762,12,1200,20,-68.40000000000009,-5.306994529627501,7.199999999999974
68.09664249999992,-5.6000000000000085,0,0,-65.32412254416336,12,1200,20,-67.2000000000001,-5.324122544163232,7.199999999999974
68.39817560000006,-5.500000000000009,0,0,-64.14085763119944,12,1200,20,-66.00000000000011,-5.3408576311992935,7.199999999999974
68.70047950000003,-5.400000000000009,0,0,-62.95733319373569,12,1200,20,-64.80000000000011,-5.3573331937355615,7.199999999999974
69.00171729999988,-5.30000000000001,0,0,-61.77344941602226,12,1200,20,-63.600000000000115,-5.373449416022123,7.199999999999974
69.3033966999999,-5.20000000000001,0,0,-60.589287584509066,12,1200,20,-62.40000000000012,-5.389287584508925,7.199999999999974
69.60476300000005,-5.10000000000001,0,0,-59.40480794894614,12,1200,20,-61.200000000000124,-5.404807948946,7.199999999999974
69.9075949999999,-5.000000000000011,0,0,-58.22010096493341,12,1200,20,-60.00000000000013,-5.4201009649332486,7.199999999999974
70.21019179999985,-4.900000000000011,0,0,-57.035079506520916,12,1200,20,-58.80000000000013,-5.435079506520763,7.199999999999974
70.51285759999996,-4.800000000000011,0,0,-55.8497587978087,12,1200,20,-57.600000000000136,-5.449758797808538,7.199999999999974
70.81517959999996,-4.700000000000012,0,0,-54.66411909279674,12,1200,20,-56.40000000000014,-5.464119092796571,7.199999999999974
71.11845089999997,-4.600000000000012,0,0,-53.47822120823499,12,1200,20,-55.200000000000145,-5.478221208234819,7.199999999999974
71.42175799999995,-4.500000000000012,0,0,-52.292021681273496,12,1200,20,-54.00000000000015,-5.492021681273318,7.199999999999974
71.72436590000007,-4.400000000000013,0,0,-51.10548773281228,12,1200,20,-52.80000000000015,-5.505487732812101,7.199999999999974
72.02665120000006,-4.300000000000013,0,0,-49.918637143351326,12,1200,20,-51.60000000000016,-5.5186371433511425,7.199999999999974
72.32964609999999,-4.2000000000000135,0,0,-48.7315144265906,12,1200,20,-50.40000000000016,-5.53151442659041,7.199999999999974
72.63267169999995,-4.100000000000014,0,0,-47.54408998898012,12,1200,20,-49.200000000000166,-5.544089988979928,7.199999999999974
72.93551409999986,-4.000000000000014,0,0,-46.3563551061699,12,1200,20,-48.00000000000017,-5.556355106169704,7.199999999999974
73.23841949999996,-3.900000000000014,0,0,-45.16831986945992,12,1200,20,-46.80000000000017,-5.568319869459738,7.199999999999985
73.54136470000003,-3.800000000000014,0,0,-43.97998325965019,12,1200,20,-45.600000000000165,-5.57998325965002,7.199999999999996
73.84424530000001,-3.700000000000014,0,0,-42.79134128214072,12,1200,20,-44.40000000000017,-5.591341282140555,7.200000000000006
74.1467642,-3.600000000000014,0,0,-41.60238322198151,12,1200,20,-43.200000000000166,-5.602383221981353,7.200000000000006
74.44966920000002,-3.5000000000000138,0,0,-40.41313634947255,12,1200,20,-42.00000000000016,-5.613136349472393,7.200000000000006
